"topic_url","image_url","local_file","status"
"https://www.geigerzaehlerforum.de/index.php/topic,124.30.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_694_1696534965.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000069_avatar_694_1696534965.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,124.45.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_1047_1756661158.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000070_avatar_1047_1756661158.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1253.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/umnik2.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000071_umnik2.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,126.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_64_1570711781.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000072_avatar_64_1570711781.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,126.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_65_1571344756.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000073_avatar_65_1571344756.png","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,126.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/girl_witch.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000074_girl_witch.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,126.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/hunter.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000075_hunter.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,126.0.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/tease.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000076_tease.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,126.15.html","https://www.geigerzaehlerforum.de/Smileys/kolobok/victory.gif",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000077_victory.gif","ok"
"https://www.geigerzaehlerforum.de/index.php/topic,1339.0.html","https://www.geigerzaehlerforum.de/custom_avatar/avatar_78_1577045588.png",".\geigerzaehlerforum parser\downloaded_board6_auth\images\000078_avatar_78_1577045588.png","ok"
